t,vx_des,vy_des,wz_des,vx_out,vy_out,wz_out,imu_wz,tilt_deg,rho_min,poly_violation,hold,solver,solve_ms
18.580,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.600,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.620,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.640,0.00000,0.00000,0.00000,0.14563,-0.07385,-0.11890,0.00000,0.000,nan,0,0,,
18.660,0.00000,0.00000,0.00000,0.12186,-0.06251,-0.10820,0.00000,0.000,nan,0,0,,
18.680,0.00000,0.00000,0.00000,0.12186,-0.06251,-0.10820,0.00000,0.000,nan,0,0,,
18.700,0.00000,0.00000,0.00000,0.12186,-0.06251,-0.10820,0.00000,0.000,nan,0,0,,
18.720,0.00000,0.00000,0.00000,0.12186,-0.06251,-0.10820,0.00000,0.000,nan,0,0,,
18.740,0.00000,0.00000,0.00000,0.12186,-0.06251,-0.10820,0.00000,0.000,nan,0,0,,
18.760,0.00000,0.00000,0.00000,0.16265,-0.08278,-0.12593,0.00000,0.000,nan,0,0,,
18.780,0.00000,0.00000,0.00000,0.16265,-0.08278,-0.12593,0.00000,0.000,nan,0,0,,
18.800,0.00000,0.00000,0.00000,0.16265,-0.08278,-0.12593,0.00000,0.000,nan,0,0,,
18.820,0.00000,0.00000,0.00000,0.16265,-0.08278,-0.12593,0.00000,0.000,nan,0,0,,
18.840,0.00000,0.00000,0.00000,0.16265,-0.08278,-0.12593,0.00000,0.000,nan,0,0,,
18.860,0.00000,0.00000,0.00000,0.15307,-0.07696,-0.12115,0.00000,0.000,nan,0,0,,
18.880,0.00000,0.00000,0.00000,0.15307,-0.07696,-0.12115,0.00000,0.000,nan,0,0,,
18.900,0.00000,0.00000,0.00000,0.15307,-0.07696,-0.12115,0.00000,0.000,nan,0,0,,
18.920,0.00000,0.00000,0.00000,0.15307,-0.07696,-0.12115,0.00000,0.000,nan,0,0,,
18.940,0.00000,0.00000,0.00000,0.15307,-0.07696,-0.12115,0.00000,0.000,nan,0,0,,
18.960,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
18.980,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.000,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.020,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.040,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.060,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.080,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.100,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.120,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.140,0.00000,0.00000,0.00000,0.13193,-0.06601,-0.11116,0.00000,0.000,nan,0,0,,
19.160,0.00000,0.00000,0.00000,0.10761,-0.05565,-0.10039,0.00000,0.000,nan,0,0,,
19.180,0.00000,0.00000,0.00000,0.10761,-0.05565,-0.10039,0.00000,0.000,nan,0,0,,
19.200,0.00000,0.00000,0.00000,0.10761,-0.05565,-0.10039,0.00000,0.000,nan,0,0,,
19.220,0.00000,0.00000,0.00000,0.10761,-0.05565,-0.10039,0.00000,0.000,nan,0,0,,
19.240,0.00000,0.00000,0.00000,0.10761,-0.05565,-0.10039,0.00000,0.000,nan,0,0,,
19.260,0.00000,0.00000,0.00000,0.16146,-0.07656,-0.11721,0.00000,0.000,nan,0,0,,
19.280,0.00000,0.00000,0.00000,0.16146,-0.07656,-0.11721,0.00000,0.000,nan,0,0,,
19.300,0.00000,0.00000,0.00000,0.16146,-0.07656,-0.11721,0.00000,0.000,nan,0,0,,
19.320,0.00000,0.00000,0.00000,0.16146,-0.07656,-0.11721,0.00000,0.000,nan,0,0,,
19.340,0.00000,0.00000,0.00000,0.16146,-0.07656,-0.11721,0.00000,0.000,nan,0,0,,
19.360,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.380,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.400,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.420,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.440,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.460,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.480,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.500,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.520,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.540,0.00000,0.00000,0.00000,0.17295,-0.07553,-0.11480,0.00000,0.000,nan,0,0,,
19.560,0.00000,0.00000,0.00000,0.14842,-0.06390,-0.10467,0.00000,0.000,nan,0,0,,
19.580,0.00000,0.00000,0.00000,0.14842,-0.06390,-0.10467,0.00000,0.000,nan,0,0,,
19.600,0.00000,0.00000,0.00000,0.14842,-0.06390,-0.10467,0.00000,0.000,nan,0,0,,
19.620,0.00000,0.00000,0.00000,0.14842,-0.06390,-0.10467,0.00000,0.000,nan,0,0,,
19.640,0.00000,0.00000,0.00000,0.14842,-0.06390,-0.10467,0.00000,0.000,nan,0,0,,
19.660,0.00000,0.00000,0.00000,0.11877,-0.05236,-0.09293,0.00000,0.000,nan,0,0,,
19.680,0.00000,0.00000,0.00000,0.11877,-0.05236,-0.09293,0.00000,0.000,nan,0,0,,
19.700,0.00000,0.00000,0.00000,0.11877,-0.05236,-0.09293,0.00000,0.000,nan,0,0,,
19.720,0.00000,0.00000,0.00000,0.11877,-0.05236,-0.09293,0.00000,0.000,nan,0,0,,
19.740,0.00000,0.00000,0.00000,0.11877,-0.05236,-0.09293,0.00000,0.000,nan,0,0,,
19.760,0.00000,0.00000,0.00000,0.15435,-0.06351,-0.10295,0.00000,0.000,nan,0,0,,
19.780,0.00000,0.00000,0.00000,0.15435,-0.06351,-0.10295,0.00000,0.000,nan,0,0,,
19.800,0.00000,0.00000,0.00000,0.15435,-0.06351,-0.10295,0.00000,0.000,nan,0,0,,
19.820,0.00000,0.00000,0.00000,0.15435,-0.06351,-0.10295,0.00000,0.000,nan,0,0,,
19.840,0.00000,0.00000,0.00000,0.15435,-0.06351,-0.10295,0.00000,0.000,nan,0,0,,
19.860,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
19.880,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
19.900,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
19.920,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
19.940,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
19.960,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
19.980,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.000,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.020,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.040,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.060,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.080,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.100,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.120,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.140,0.00000,0.00000,0.00000,0.18778,-0.08071,-0.11764,0.00000,0.000,nan,0,0,,
20.160,0.00000,0.00000,0.00000,0.17261,-0.07407,-0.11309,0.00000,0.000,nan,0,0,,
20.180,0.00000,0.00000,0.00000,0.17261,-0.07407,-0.11309,0.00000,0.000,nan,0,0,,
20.200,0.00000,0.00000,0.00000,0.17261,-0.07407,-0.11309,0.00000,0.000,nan,0,0,,
20.220,0.00000,0.00000,0.00000,0.17261,-0.07407,-0.11309,0.00000,0.000,nan,0,0,,
20.240,0.00000,0.00000,0.00000,0.17261,-0.07407,-0.11309,0.00000,0.000,nan,0,0,,
20.260,0.00000,0.00000,0.00000,0.17211,-0.07705,-0.11684,0.00000,0.000,nan,0,0,,
20.280,0.00000,0.00000,0.00000,0.17211,-0.07705,-0.11684,0.00000,0.000,nan,0,0,,
20.300,0.00000,0.00000,0.00000,0.17211,-0.07705,-0.11684,0.00000,0.000,nan,0,0,,
20.320,0.00000,0.00000,0.00000,0.17211,-0.07705,-0.11684,0.00000,0.000,nan,0,0,,
20.340,0.00000,0.00000,0.00000,0.17211,-0.07705,-0.11684,0.00000,0.000,nan,0,0,,
20.360,0.00000,0.00000,0.00000,0.17941,-0.08996,-0.12970,0.00000,0.000,nan,0,0,,
20.380,0.00000,0.00000,0.00000,0.17941,-0.08996,-0.12970,0.00000,0.000,nan,0,0,,
20.400,0.00000,0.00000,0.00000,0.17941,-0.08996,-0.12970,0.00000,0.000,nan,0,0,,
20.420,0.00000,0.00000,0.00000,0.17941,-0.08996,-0.12970,0.00000,0.000,nan,0,0,,
20.440,0.00000,0.00000,0.00000,0.17941,-0.08996,-0.12970,0.00000,0.000,nan,0,0,,
20.460,0.00000,0.00000,0.00000,0.16504,-0.08249,-0.12498,0.00000,0.000,nan,0,0,,
20.480,0.00000,0.00000,0.00000,0.16504,-0.08249,-0.12498,0.00000,0.000,nan,0,0,,
20.500,0.00000,0.00000,0.00000,0.16504,-0.08249,-0.12498,0.00000,0.000,nan,0,0,,
20.520,0.00000,0.00000,0.00000,0.16504,-0.08249,-0.12498,0.00000,0.000,nan,0,0,,
20.540,0.00000,0.00000,0.00000,0.16504,-0.08249,-0.12498,0.00000,0.000,nan,0,0,,
20.560,0.00000,0.00000,0.00000,0.14286,-0.07083,-0.11547,0.00000,0.000,nan,0,0,,
20.580,0.00000,0.00000,0.00000,0.14286,-0.07083,-0.11547,0.00000,0.000,nan,0,0,,
20.600,0.00000,0.00000,0.00000,0.14286,-0.07083,-0.11547,0.00000,0.000,nan,0,0,,
20.620,0.00000,0.00000,0.00000,0.14286,-0.07083,-0.11547,0.00000,0.000,nan,0,0,,
20.640,0.00000,0.00000,0.00000,0.14286,-0.07083,-0.11547,0.00000,0.000,nan,0,0,,
20.660,0.00000,0.00000,0.00000,0.11782,-0.05950,-0.10443,0.00000,0.000,nan,0,0,,
20.680,0.00000,0.00000,0.00000,0.11782,-0.05950,-0.10443,0.00000,0.000,nan,0,0,,
20.700,0.00000,0.00000,0.00000,0.11782,-0.05950,-0.10443,0.00000,0.000,nan,0,0,,
20.720,0.00000,0.00000,0.00000,0.11782,-0.05950,-0.10443,0.00000,0.000,nan,0,0,,
20.740,0.00000,0.00000,0.00000,0.11782,-0.05950,-0.10443,0.00000,0.000,nan,0,0,,
20.760,0.00000,0.00000,0.00000,0.14967,-0.06874,-0.11084,0.00000,0.000,nan,0,0,,
20.780,0.00000,0.00000,0.00000,0.14967,-0.06874,-0.11084,0.00000,0.000,nan,0,0,,
20.800,0.00000,0.00000,0.00000,0.14967,-0.06874,-0.11084,0.00000,0.000,nan,0,0,,
20.820,0.00000,0.00000,0.00000,0.14967,-0.06874,-0.11084,0.00000,0.000,nan,0,0,,
20.840,0.00000,0.00000,0.00000,0.14967,-0.06874,-0.11084,0.00000,0.000,nan,0,0,,
20.860,0.00000,0.00000,0.00000,0.19139,-0.08012,-0.11619,0.00000,0.000,nan,0,0,,
20.880,0.00000,0.00000,0.00000,0.19139,-0.08012,-0.11619,0.00000,0.000,nan,0,0,,
20.900,0.00000,0.00000,0.00000,0.19139,-0.08012,-0.11619,0.00000,0.000,nan,0,0,,
20.920,0.00000,0.00000,0.00000,0.19139,-0.08012,-0.11619,0.00000,0.000,nan,0,0,,
20.940,0.00000,0.00000,0.00000,0.19139,-0.08012,-0.11619,0.00000,0.000,nan,0,0,,
20.960,0.00000,0.00000,0.00000,0.18100,-0.07247,-0.10939,0.00000,0.000,nan,0,0,,
20.980,0.00000,0.00000,0.00000,0.18100,-0.07247,-0.10939,0.00000,0.000,nan,0,0,,
21.000,0.00000,0.00000,0.00000,0.18100,-0.07247,-0.10939,0.00000,0.000,nan,0,0,,
21.020,0.00000,0.00000,0.00000,0.18100,-0.07247,-0.10939,0.00000,0.000,nan,0,0,,
21.040,0.00000,0.00000,0.00000,0.18100,-0.07247,-0.10939,0.00000,0.000,nan,0,0,,
21.060,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.080,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.100,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.120,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.140,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.160,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.180,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.200,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.220,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.240,0.00000,0.00000,0.00000,0.15781,-0.06148,-0.09948,0.00000,0.000,nan,0,0,,
21.260,0.00000,0.00000,0.00000,0.12929,-0.05097,-0.08888,0.00000,0.000,nan,0,0,,
21.280,0.00000,0.00000,0.00000,0.12929,-0.05097,-0.08888,0.00000,0.000,nan,0,0,,
21.300,0.00000,0.00000,0.00000,0.12929,-0.05097,-0.08888,0.00000,0.000,nan,0,0,,
21.320,0.00000,0.00000,0.00000,0.12929,-0.05097,-0.08888,0.00000,0.000,nan,0,0,,
21.340,0.00000,0.00000,0.00000,0.12929,-0.05097,-0.08888,0.00000,0.000,nan,0,0,,
21.360,0.00000,0.00000,0.00000,0.18936,-0.06975,-0.10444,0.00000,0.000,nan,0,0,,
21.380,0.00000,0.00000,0.00000,0.18936,-0.06975,-0.10444,0.00000,0.000,nan,0,0,,
21.400,0.00000,0.00000,0.00000,0.18936,-0.06975,-0.10444,0.00000,0.000,nan,0,0,,
21.420,0.00000,0.00000,0.00000,0.18936,-0.06975,-0.10444,0.00000,0.000,nan,0,0,,
21.440,0.00000,0.00000,0.00000,0.18936,-0.06975,-0.10444,0.00000,0.000,nan,0,0,,
21.460,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.480,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.500,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.520,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.540,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.560,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.580,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.600,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.620,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.640,0.00000,0.00000,0.00000,0.16904,-0.06122,-0.09710,0.00000,0.000,nan,0,0,,
21.660,0.00000,0.00000,0.00000,0.13913,-0.05074,-0.08691,0.00000,0.000,nan,0,0,,
21.680,0.00000,0.00000,0.00000,0.13913,-0.05074,-0.08691,0.00000,0.000,nan,0,0,,
21.700,0.00000,0.00000,0.00000,0.13913,-0.05074,-0.08691,0.00000,0.000,nan,0,0,,
21.720,0.00000,0.00000,0.00000,0.13913,-0.05074,-0.08691,0.00000,0.000,nan,0,0,,
21.740,0.00000,0.00000,0.00000,0.13913,-0.05074,-0.08691,0.00000,0.000,nan,0,0,,
21.760,0.00000,0.00000,0.00000,0.11415,-0.04292,-0.07808,0.00000,0.000,nan,0,0,,
21.780,0.00000,0.00000,0.00000,0.11415,-0.04292,-0.07808,0.00000,0.000,nan,0,0,,
21.800,0.00000,0.00000,0.00000,0.11415,-0.04292,-0.07808,0.00000,0.000,nan,0,0,,
21.820,0.00000,0.00000,0.00000,0.11415,-0.04292,-0.07808,0.00000,0.000,nan,0,0,,
21.840,0.00000,0.00000,0.00000,0.11415,-0.04292,-0.07808,0.00000,0.000,nan,0,0,,
21.860,0.00000,0.00000,0.00000,0.21685,-0.08269,-0.11049,0.00000,0.000,nan,0,0,,
21.880,0.00000,0.00000,0.00000,0.21685,-0.08269,-0.11049,0.00000,0.000,nan,0,0,,
21.900,0.00000,0.00000,0.00000,0.21685,-0.08269,-0.11049,0.00000,0.000,nan,0,0,,
21.920,0.00000,0.00000,0.00000,0.21685,-0.08269,-0.11049,0.00000,0.000,nan,0,0,,
21.940,0.00000,0.00000,0.00000,0.21685,-0.08269,-0.11049,0.00000,0.000,nan,0,0,,
21.960,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
21.980,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.000,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.020,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.040,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.060,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.080,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.100,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.120,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.140,0.00000,0.00000,0.00000,0.20936,-0.06846,-0.09933,0.00000,0.000,nan,0,0,,
22.160,0.00000,0.00000,0.00000,0.17539,-0.05502,-0.08753,0.00000,0.000,nan,0,0,,
22.180,0.00000,0.00000,0.00000,0.17539,-0.05502,-0.08753,0.00000,0.000,nan,0,0,,
22.200,0.00000,0.00000,0.00000,0.17539,-0.05502,-0.08753,0.00000,0.000,nan,0,0,,
22.220,0.00000,0.00000,0.00000,0.17539,-0.05502,-0.08753,0.00000,0.000,nan,0,0,,
22.240,0.00000,0.00000,0.00000,0.17539,-0.05502,-0.08753,0.00000,0.000,nan,0,0,,
22.260,0.00000,0.00000,0.00000,0.14092,-0.04297,-0.07483,0.00000,0.000,nan,0,0,,
22.280,0.00000,0.00000,0.00000,0.14092,-0.04297,-0.07483,0.00000,0.000,nan,0,0,,
22.300,0.00000,0.00000,0.00000,0.14092,-0.04297,-0.07483,0.00000,0.000,nan,0,0,,
22.320,0.00000,0.00000,0.00000,0.14092,-0.04297,-0.07483,0.00000,0.000,nan,0,0,,
22.340,0.00000,0.00000,0.00000,0.14092,-0.04297,-0.07483,0.00000,0.000,nan,0,0,,
22.360,0.00000,0.00000,0.00000,0.09107,-0.02759,-0.05463,0.00000,0.000,nan,0,0,,
22.380,0.00000,0.00000,0.00000,0.09107,-0.02759,-0.05463,0.00000,0.000,nan,0,0,,
22.400,0.00000,0.00000,0.00000,0.09107,-0.02759,-0.05463,0.00000,0.000,nan,0,1,,
22.420,0.00000,0.00000,0.00000,0.09107,-0.02759,-0.05463,0.00000,0.000,nan,0,1,,
22.440,0.00000,0.00000,0.00000,0.09107,-0.02759,-0.05463,0.00000,0.000,nan,0,1,,
22.460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.480,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.560,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.580,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.760,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.780,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.820,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
22.840,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,0,,
22.860,0.00000,0.00000,0.00000,0.09758,-0.04307,-0.07760,0.00000,0.000,nan,0,0,,
22.880,0.00000,0.00000,0.00000,0.09758,-0.04307,-0.07760,0.00000,0.000,nan,0,0,,
22.900,0.00000,0.00000,0.00000,0.09758,-0.04307,-0.07760,0.00000,0.000,nan,0,0,,
22.920,0.00000,0.00000,0.00000,0.09758,-0.04307,-0.07760,0.00000,0.000,nan,0,0,,
22.940,0.00000,0.00000,0.00000,0.09758,-0.04307,-0.07760,0.00000,0.000,nan,0,0,,
22.960,0.00000,0.00000,0.00000,0.23629,-0.09499,-0.11556,0.00000,0.000,nan,0,0,,
22.980,0.00000,0.00000,0.00000,0.23629,-0.09499,-0.11556,0.00000,0.000,nan,0,0,,
23.000,0.00000,0.00000,0.00000,0.23629,-0.09499,-0.11556,0.00000,0.000,nan,0,0,,
23.020,0.00000,0.00000,0.00000,0.23629,-0.09499,-0.11556,0.00000,0.000,nan,0,0,,
23.040,0.00000,0.00000,0.00000,0.23629,-0.09499,-0.11556,0.00000,0.000,nan,0,0,,
23.060,0.00000,0.00000,0.00000,0.24415,-0.08404,-0.10972,0.00000,0.000,nan,0,0,,
23.080,0.00000,0.00000,0.00000,0.24415,-0.08404,-0.10972,0.00000,0.000,nan,0,0,,
23.100,0.00000,0.00000,0.00000,0.24415,-0.08404,-0.10972,0.00000,0.000,nan,0,0,,
23.120,0.00000,0.00000,0.00000,0.24415,-0.08404,-0.10972,0.00000,0.000,nan,0,0,,
23.140,0.00000,0.00000,0.00000,0.24415,-0.08404,-0.10972,0.00000,0.000,nan,0,0,,
23.160,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.180,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.200,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.220,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.240,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.260,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.280,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.300,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.320,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.340,0.00000,0.00000,0.00000,0.21636,-0.07203,-0.10225,0.00000,0.000,nan,0,0,,
23.360,0.00000,0.00000,0.00000,0.18630,-0.06148,-0.09451,0.00000,0.000,nan,0,0,,
23.380,0.00000,0.00000,0.00000,0.18630,-0.06148,-0.09451,0.00000,0.000,nan,0,0,,
23.400,0.00000,0.00000,0.00000,0.18630,-0.06148,-0.09451,0.00000,0.000,nan,0,0,,
23.420,0.00000,0.00000,0.00000,0.18630,-0.06148,-0.09451,0.00000,0.000,nan,0,0,,
23.440,0.00000,0.00000,0.00000,0.18630,-0.06148,-0.09451,0.00000,0.000,nan,0,0,,
23.460,0.00000,0.00000,0.00000,0.10312,-0.03687,-0.07088,0.00000,0.000,nan,0,0,,
23.480,0.00000,0.00000,0.00000,0.10312,-0.03687,-0.07088,0.00000,0.000,nan,0,0,,
23.500,0.00000,0.00000,0.00000,0.10312,-0.03687,-0.07088,0.00000,0.000,nan,0,0,,
23.520,0.00000,0.00000,0.00000,0.10312,-0.03687,-0.07088,0.00000,0.000,nan,0,0,,
23.540,0.00000,0.00000,0.00000,0.10312,-0.03687,-0.07088,0.00000,0.000,nan,0,1,,
23.560,0.00000,0.00000,0.00000,0.01607,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.580,0.00000,0.00000,0.00000,0.01607,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.600,0.00000,0.00000,0.00000,0.01607,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.620,0.00000,0.00000,0.00000,0.01607,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.640,0.00000,0.00000,0.00000,0.01607,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.680,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
23.740,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.000,nan,0,1,,
